2024-11-29  Arkansas St              86  Indiana St               81           Nassau, Bahamas 
2024-11-29  Hofstra                  68  Rice                     63 O1        Nassau, Bahamas 
2024-11-29 @Texas Tech               89  N Colorado               64            
2024-11-30 @ETSU                     79  Austin Peay              57            
2024-11-30 @High Point               81  Pfeiffer                 50            
2024-11-30 @TAM C. Christi          109  Prairie View             74            
2024-11-30 @Southern Utah            74  CS Bakersfield           64            
2024-11-30  FGCU                     80 @FL Atlantic              78            
2024-11-30 @Vermont                  68  Northeastern             64            
2024-11-30 @N Kentucky               86  Bellarmine               70            
2024-11-30 @SE Missouri St           80  Missouri KC              59            
2024-11-30 @UC San Diego            109  La Verne                 33            
2024-11-30 @Wright St                70  Air Force                57            
2024-11-30  Nicholls St              76 @Louisiana                75            
2024-11-30 @WKU                      90  Marshall                 82            
2024-11-30 @Youngstown St           128  Bethany WV               60            
2024-11-30  PFW                      77 @East Texas A&M           57            
2024-11-30 @Lafayette                59  Niagara                  47            
2024-11-30 @Drake                    61  Ga Southern              47            
2024-11-30  Oregon                   83  Alabama                  81           Las Vegas, NV 
2024-11-30  Bowling Green            61  New Mexico St            60           Tempe, AZ 
2024-11-30  Creighton                80  Notre Dame               76           Las Vegas, NV 
2024-11-30  San Diego St             73  Houston                  70 O1        Las Vegas, NV 
2024-11-30  Weber St                 68  Pepperdine               53           Tempe, AZ 
2024-11-30  Texas A&M                81  Rutgers                  77           Las Vegas, NV 
2024-11-30  Lipscomb                 82 @Alabama A&M              44            
2024-11-30 @Kansas                   86  Furman                   51            
2024-11-30  Kent                     67  Kennesaw                 60           Lethbridge, AB 
2024-11-30 @La Salle                 83  Temple                   75            
2024-11-30  Delaware                 72 @Rider                    66            
2024-11-30 @Pacific                  64  CS Fullerton             55            
2024-11-30  Mercyhurst               66 @CS Sacramento            60            
2024-11-30 @NC Central              131  VA-Lynchburg             51            
2024-11-30 @Georgia Tech             87  Cent Arkansas            68            
2024-11-30 @Coastal Car              73  SC Upstate               51            
2024-11-30  Sam Houston St           82  Colgate                  78           Wilmington, NC 
2024-11-30  Abilene Chr              71 @NE Omaha                 55            
2024-11-30  Detroit                  98 @E Michigan               89 O1         
2024-11-30 @Portland St              71  Utah Tech                68            
2024-11-30 @Utah                     88  E Washington             80            
2024-11-30 @UNC Wilmington           76  Appalachian St           61            
2024-11-30 @Georgetown              100  SUNY Albany              68            
2024-11-30 @St John's                77  Harvard                  64            
2024-11-30 @Idaho                    80  UC Riverside             68            
2024-11-30 @IUPUI                   106  Trinity Chr              49            
2024-11-30 @Lamar                    88  Our Lady Lake            54            
2024-11-30 @IL Chicago               91  Aurora                   76            
2024-11-30 @Lehigh                   74  Marist                   69            
2024-11-30 @Connecticut              99  MD E Shore               45            
2024-11-30  Monmouth NJ              63 @Seton Hall               51            
2024-11-30  CS Northridge            72 @Montana St               69 O1         
2024-11-30  Mt St Mary's             79 @Howard                   75            
2024-11-30  Elon                     69  Navy                     63           Philadelphia, PA 
2024-11-30  Oakland                  85 @Toledo                   52            
2024-11-30 @Penn                     77  Maine                    64            
2024-11-30 @Ohio                     84  Robert Morris            68            
2024-11-30  Binghamton               75  LIU Brooklyn             70 O1        Easton, PA 
2024-11-30  Siena                    71  Bucknell                 58           Wilkes-Barre, PA 
2024-11-30  Southern Univ            73 @Louisiana Tech           70            
2024-11-30  UC Irvine                67  Towson                   60           Lethbridge, AB 
2024-11-30 @Oregon St                90  UC Davis                 57            
2024-11-30 @Marquette                94  W Carolina               62            
2024-11-30 @Wisconsin                74  Chicago St               53            
2024-11-30  Campbell                 72 @WI Green Bay             66            
2024-11-30 @UT San Antonio           78  Houston Chr              71            
2024-11-30 @Southern Miss            66  WI Milwaukee             65            
2024-11-30  Cal Poly                 97 @Stanford                 90            
2024-11-30  Charleston So            83 @Miami FL                 79            
2024-11-30 @Georgia                 102  Jacksonville             56            
2024-11-30  Indiana St               83  Iona                     80           Nassau, Bahamas 
2024-11-30  Tarleton St              61  Hofstra                  59           Nassau, Bahamas 
2024-11-30  Rice                     75  Arkansas St              67           Nassau, Bahamas 
2024-12-01 @Central Conn             69  MA Lowell                67            
2024-12-01  MTSU                     76 @UAB                      69            
2024-12-01 @Morgan St               123  Central Penn             70            
2024-12-01  Norfolk St               77 @Stony Brook              66            
2024-12-01  Texas St                 72 @TX Southern              59            
2024-12-01  Niagara                  60  LIU Brooklyn             52           Easton, PA 
2024-12-01 @Troy                     84  E Kentucky               74            
2024-12-01 @C Michigan              115  Purdue Northwest         69            
2024-12-01 @Kansas St               120  Ark Pine Bluff           73            
2024-12-01 @Maryland                 96  Alcorn St                58            
2024-12-01 @Nebraska                103  North Florida            72            
2024-12-01 @Wofford                  74  North Alabama            54            
2024-12-01 @UCF                      74  Cal Baptist              59            
2024-12-01 @Portland                101  Denver                   90 O2         
2024-12-01 @American Univ            97  Notre Dame MD            52            
2024-12-01 @Fairfield                78  F Dickinson              74            
2024-12-01 @Fordham                  83  New Hampshire            61            
2024-12-01 @Longwood                108  Regent                   55            
2024-12-01 @San Francisco            87  Mercyhurst               59            
2024-12-01  Missouri St              72 @Oral Roberts             67            
2024-12-01  Maine                    71  Navy                     66           Philadelphia, PA 
2024-12-01  Elon                     68 @Penn                     53            
2024-12-01 @Stonehill                88  Quinnipiac               74            
2024-12-01  Radford                  79 @St Francis PA            70            
2024-12-01  Sacred Heart             73 @Boston Univ              65            
2024-12-01 @Minnesota                79  Bethune-Cookman          62            
2024-12-01  Binghamton               82 @Lafayette                81 O1         
2024-12-01 @Penn St                  87  Buffalo                  64            
2024-12-01  UNC Asheville            92 @Tennessee St             74            
2024-12-01 @Massachusetts            80  NJIT                     68            
2024-12-01 @Xavier                   71  S Carolina St            68            
2024-12-01  Rice                     70  Iona                     66           Nassau, Bahamas 
2024-12-01  Hofstra                  68  Arkansas St              66           Nassau, Bahamas 
2024-12-01  Indiana St               87  Tarleton St              71           Nassau, Bahamas 
2024-12-02 @Jacksonville St          89  Columbia Intl            59            
2024-12-02  UT Arlington             84 @ULM                      70            
2024-12-02 @St Thomas MN             98  Chicago St               76            
2024-12-02  Bryant                   78 @Drexel                   73            
2024-12-02 @Southern Indiana        104  East-West                46            
2024-12-02 @Colorado                 75  Pacific                  66            
2024-12-02  Loyola MD                68 @Coppin St                57            
2024-12-02 @Georgetown               86  UMBC                     62            
2024-12-02 @St Louis                 74  Jackson St               66            
2024-12-02 @Miami OH                 73  Air Force                60            
2024-12-02 @MS Valley St             91  Oakwood                  71            
2024-12-02 @Rhode Island             84  Yale                     78            
2024-12-02 @S Dakota St              78  Dakota Wesleyan          62            
2024-12-02  SE Louisiana             71 @Tulane                   67            
2024-12-02  Washington St            68 @Nevada                   57            
2024-12-02 @Old Dominion             88  William & Mary           83            
2024-12-03 @Grambling                82  Ark Baptist              56            
2024-12-03 @Florida A&M              66  Presbyterian             63            
2024-12-03 @UNC Greensboro           72  High Point               68            
2024-12-03 @Charleston So            83  TN Martin                68            
2024-12-03 @James Madison            71  ETSU                     61            
2024-12-03  Army                    103 @Le Moyne                100 O3         
2024-12-03 @Akron                    86  N Kentucky               73            
2024-12-03 @N Illinois               89  Benedictine IL           70            
2024-12-03  Brown                    60 @Vermont                  53            
2024-12-03  St Peter's               62 @Duquesne                 59            
2024-12-03 @Delaware                 93  Delaware St              80            
2024-12-03 @Murray St                63  Evansville               61            
2024-12-03  Bradley                  83 @S Illinois               60            
2024-12-03  Michigan                 67 @Wisconsin                64            
2024-12-03 @UCLA                     69  Washington               58            
2024-12-03 @Iowa                     80  Northwestern             79            
2024-12-03  Dartmouth                69 @New Hampshire            65            
2024-12-03 @Maine                   103  ME Augusta               51            
2024-12-03 @Citadel                  94  Toccoa Falls             57            
2024-12-03 @Tarleton St              90  Dallas Chr               50            
2024-12-03  South Carolina           73 @Boston College           51            
2024-12-03 @Butler                   73  E Illinois               58            
2024-12-03  Lipscomb                 80 @Chattanooga              62            
2024-12-03 @Clemson                  70  Kentucky                 66            
2024-12-03 @Indiana                  97  Sam Houston St           71            
2024-12-03  Mississippi              86 @Louisville               63            
2024-12-03 @Missouri                 98  California               93            
2024-12-03 @Northeastern             82  La Salle                 68            
2024-12-03 @Providence               83  BYU                      64            
2024-12-03  Princeton                77 @St Joseph's PA           69            
2024-12-03 @SMU                     101  Alabama St               72            
2024-12-03 @South Florida            74  Stetson                  72            
2024-12-03 @Tennessee                96  Syracuse                 70            
2024-12-03 @Texas A&M                57  Wake Forest              44            
2024-12-03  Winthrop                 86 @Queens NC                78            
2024-12-03 @Southern Utah            90  Park-Gilbert             55            
2024-12-03 @VMI                     113  VA-Lynchburg             51            
2024-12-03 @Villanova                68  Cincinnati               60            
2024-12-03 @Col Charleston           94  Tusculum                 71            
2024-12-03 @Dayton                   77  W Michigan               69            
2024-12-03 @Boise St                 87  Utah Tech                64            
2024-12-03  UNC Wilmington           67 @East Carolina            53            
2024-12-03 @Loyola-Chicago           76  E Michigan               54            
2024-12-03 @George Mason             74  UNC Asheville            52            
2024-12-03 @Grand Canyon             78  Hawaii                   72            
2024-12-03 @Arizona St               90  San Diego                53            
2024-12-03 @St Mary's CA             82  UT San Antonio           74 O1         
2024-12-03  Santa Clara              74 @McNeese St               67            
2024-12-03 @Appalachian St           85  Mid-Atlantic Chr         43            
2024-12-03 @Buffalo                 100  Pitt-Bradford            65            
2024-12-03 @Stanford                 77  Utah Valley              63            
2024-12-03  Arkansas                 76 @Miami FL                 73            
2024-12-03 @Oklahoma                 76  Georgia Tech             61            
2024-12-03 @LSU                      85  Florida St               75            
2024-12-03 @Georgia                  69  Notre Dame               48            
2024-12-03 @Hampton                  82  NC A&T                   71            
2024-12-04 @SUNY Albany              88  Columbia                 73            
2024-12-04  FL Atlantic              88 @Florida Intl             77            
2024-12-04  Furman                   76 @FGCU                     73            
2024-12-04 @Lindenwood              102  East-West                45            
2024-12-04 @Mercer                   86  West Georgia             72            
2024-12-04 @MTSU                    103  Rhodes                   55            
2024-12-04 @Marshall                 80  Morehead St              77            
2024-12-04 @Morgan St               124  Cheyney St               57            
2024-12-04 @Texas St                 97  Arlington Bap            49            
2024-12-04 @Charlotte                83  Livingstone              61            
2024-12-04  Northern Iowa            83 @IL Chicago               56            
2024-12-04 @New Mexico               83  San Jose St              77            
2024-12-04 @Memphis                  81  Louisiana Tech           71            
2024-12-04  San Diego St             84 @Fresno St                62            
2024-12-04 @Colorado St              83  Loy Marymount            54            
2024-12-04 @W Carolina               86  Bellarmine               74            
2024-12-04  Oregon                   68 @USC                      60            
2024-12-04  Michigan St              90 @Minnesota                72            
2024-12-04 @Maryland                 83  Ohio St                  59            
2024-12-04 @Montana                  71  S Dakota St              67            
2024-12-04 @Belmont                  99  Illinois St              97 O1         
2024-12-04  Oklahoma St              76 @Tulsa                    55            
2024-12-04 @LIU Brooklyn            103  York NY                  53            
2024-12-04 @Creighton                76  Kansas                   63            
2024-12-04 @Duke                     84  Auburn                   78            
2024-12-04 @Fairfield                78  Rider                    75            
2024-12-04 @Florida                  87  Virginia                 69            
2024-12-04 @Iowa St                  81  Marquette                70            
2024-12-04  Alabama                  94 @North Carolina           79            
2024-12-04 @VCU                      89  Ga Southern              54            
2024-12-04  Vanderbilt               80 @Virginia Tech            64            
2024-12-04 @North Alabama            82  Tennessee Tech           59            
2024-12-04 @Pepperdine              119  Life Pacific             57            
2024-12-04 @W Illinois               97  St Ambrose               64            
2024-12-04 @Denver                   80  CS Sacramento            59            
2024-12-04 @William & Mary          109  VA-Lynchburg             55            
2024-12-04 @Ark Little Rock          63  Cent Arkansas            57            
2024-12-04 @Wichita St               78  Alcorn St                54            
2024-12-04  Coastal Car              58 @Campbell                 57            
2024-12-04  Cornell                  84 @Colgate                  57            
2024-12-04  Abilene Chr              78 @New Mexico St            70            
2024-12-04 @Wagner                   65  Coppin St                52            
2024-12-04 @Fordham                  84  F Dickinson              75            
2024-12-04 @Holy Cross               68  Harvard                  67            
2024-12-04  Idaho                    82 @Missouri KC              77            
2024-12-04 @South Dakota             94  Idaho St                 80            
2024-12-04 @Lehigh                   90  Monmouth NJ              63            
2024-12-04  Montana St               76 @NE Omaha                 65            
2024-12-04 @E Washington             87  North Dakota             81            
2024-12-04  N Dakota St              77 @Weber St                 73            
2024-12-04 @Connecticut              76  Baylor                   72            
2024-12-04 @Oral Roberts             83  Northern Arizona         76            
2024-12-04 @Mississippi St           90  Pittsburgh               57            
2024-12-04 @Seattle                  91  Portland St              74            
2024-12-04 @St Francis PA           107  PSU-Shenango             55            
2024-12-04  St Thomas MN             87 @N Colorado               75            
2024-12-04 @SC Upstate               91  Brevard                  60            
2024-12-04  Texas                    63 @NC State                 59            
2024-12-04 @Utah St                  70  Wyoming                  67            
2024-12-04 @Wofford                  88  Gardner Webb             64            
2024-12-04  St Bonaventure           64 @Bucknell                 47            
2024-12-04  Central Conn             73 @Massachusetts            69            
2024-12-04 @American Univ            81  G Washington             71 O1         
2024-12-04 @Seton Hall               67  NJIT                     56            
2024-12-04 @Texas Tech               76  DePaul                   62            
2024-12-04  Youngstown St            72 @Robert Morris            58            
2024-12-04 @IUPUI                    84  WI Green Bay             75            
2024-12-05  Samford                  88 @S Carolina St            81            
2024-12-05 @Penn St                  81  Purdue                   70            
2024-12-05 @Jacksonville             88  Florida Tech             67            
2024-12-05 @Southern Miss            81  Alabama St               64            
2024-12-05  C Michigan               93 @Aquinas                  69            
2024-12-05  Drake                    66 @Valparaiso               60            
2024-12-05  Long Beach St            73 @CS Fullerton             56            
2024-12-05 @TCU                      76  Xavier                   72            
2024-12-05 @North Florida           115  Warner                   83            
2024-12-05 @UC Irvine                82  CS Bakersfield           66            
2024-12-05 @Lipscomb                 78  SE Missouri St           60            
2024-12-05 @Arkansas St              66  Jackson St               64            
2024-12-05  Northwestern LA          72 @Incarnate Word           70            
2024-12-05  Lamar                    65 @TAM C. Christi           61            
2024-12-05 @Longwood                 80  MD E Shore               76            
2024-12-05  Radford                  70 @NC Central               67            
2024-12-05 @San Francisco            78  St Louis                 61            
2024-12-05 @Nicholls St              67  SE Louisiana             64            
2024-12-05 @Houston Chr              83  East Texas A&M           79            
2024-12-05 @UTRGV                    68  SF Austin                65            
2024-12-05  UC San Diego             84 @UC Santa Barbara         76            
2024-12-05 @UC Davis                 77  Cal Poly                 66            
2024-12-05 @WI Milwaukee             79  Cleveland St             67            
2024-12-05 @Detroit                  79  PFW                      78            
2024-12-05 @Oakland                  66  Wright St                64            
2024-12-05  UC Riverside             68 @CS Northridge            64            
2024-12-06 @High Point               76  North Texas              71            
2024-12-06 @Davidson                 73  Charleston So            72            
2024-12-06 @Florida A&M             130  Trinity FL               58            
2024-12-06 @Kent                     76  Portland                 57            
2024-12-06 @UAB                      95  Prairie View             66            
2024-12-06 @W Illinois               96  East-West                49            
2024-12-06  Brown                    76 @Bryant                   75            
2024-12-06 @Northwestern             70  Illinois                 66 O1         
2024-12-06 @Duquesne                 80  Delaware                 66            
2024-12-06 @Florida Intl             70  New College FL           63            
2024-12-06 @E Kentucky               98  Camp U-Harrodsburg       62            
2024-12-06 @Hofstra                 114  St Joseph's LI           46            
2024-12-06  Merrimack                60 @Canisius                 52            
2024-12-06  Kennesaw                 81 @Georgia St               77            
2024-12-06 @Indiana                  76  Miami OH                 57            
2024-12-06 @Marist                   53  Mt St Mary's             50            
2024-12-06 @Niagara                  69  Siena                    68            
2024-12-06  Quinnipiac               72 @Rider                    67            
2024-12-06 @Sacred Heart             83  Iona                     59            
2024-12-06 @West Virginia            73  Georgetown               60            
2024-12-06 @E Illinois               87  Calumet-St Jos           57            
2024-12-06  Manhattan                70 @St Peter's               67            
2024-12-07 @Bellarmine               94  Brescia                  66            
2024-12-07 @McNeese St              103  Le Tourneau              69            
2024-12-07 @Columbia                 98  Merchant Marine          49            
2024-12-07 @Arizona                 102  Southern Utah            66            
2024-12-07 @James Madison            78  Utah Valley              61            
2024-12-07 @Ohio                     88  Morehead St              76            
2024-12-07 @Bowling Green           102  Morgan St                81            
2024-12-07  New Mexico St            89 @New Mexico               83 O1         
2024-12-07  UNC Greensboro           67 @NC A&T                   55            
2024-12-07 @Pepperdine               85  Grambling                57            
2024-12-07 @Sam Houston St           87  TX Southern              71            
2024-12-07 @UTEP                     88  Seattle                  72            
2024-12-07 @S Illinois               73  Southern Indiana         70            
2024-12-07  Air Force                69  Stony Brook              61           Frisco, TX 
2024-12-07 @Akron                   101  Brockport St             48            
2024-12-07  Indiana St               80 @Missouri St              77            
2024-12-07 @San Diego St             74  San Diego                57            
2024-12-07 @Loy Marymount            68  Nevada                   64            
2024-12-07  USC                      85 @Washington               61            
2024-12-07 @Ohio St                  80  Rutgers                  66            
2024-12-07 @Michigan St              89  Nebraska                 52            
2024-12-07 @Michigan                 85  Iowa                     83            
2024-12-07 @Notre Dame               69  Syracuse                 64            
2024-12-07  Clemson                  65 @Miami FL                 55            
2024-12-07 @Wake Forest              72  Boston College           66            
2024-12-07 @Furman                   69  Princeton                63            
2024-12-07  Pittsburgh               64 @Virginia Tech            59            
2024-12-07 @North Carolina           68  Georgia Tech             65            
2024-12-07 @SMU                      63  Virginia                 51            
2024-12-07 @NC State                 84  Florida St               74 O1         
2024-12-07  Stanford                 89 @California               81            
2024-12-07 @Incarnate Word           65  East Texas A&M           53            
2024-12-07  Northwestern LA          64 @Houston Chr              57            
2024-12-07  NC Central               78 @Gardner Webb             77            
2024-12-07  Washington St            74  Boise St                 69           Boise, ID 
2024-12-07  Villanova                94  Temple                   65           Philadelphia, PA 
2024-12-07  St Joseph's PA           82  La Salle                 68           Philadelphia, PA 
2024-12-07  Drexel                   60  Penn                     47           Philadelphia, PA 
2024-12-07 @Colorado                 72  Colorado St              55            
2024-12-07 @Ga Southern              93  North Florida            91 O1         
2024-12-07 @Houston                  79  Butler                   51            
2024-12-07 @St John's                88  Kansas St                71            
2024-12-07  Queens NC                81 @VMI                      78            
2024-12-07 @Long Beach St            76  Hawaii                   68            
2024-12-07 @Grand Canyon            100  Life Pacific             52            
2024-12-07 @TN Martin               112  Montreat                 60            
2024-12-07 @UC San Diego             81  CS Bakersfield           60            
2024-12-07 @UC Riverside             75  CS Fullerton             68            
2024-12-07  NE Omaha                 70 @CS Sacramento            60            
2024-12-07 @Ark Pine Bluff           84  Cent Arkansas            78            
2024-12-07 @Oklahoma                 94  Alcorn St                78            
2024-12-07 @Winthrop                 96  Coastal Car              89            
2024-12-07 @Creighton                83  UNLV                     65            
2024-12-07 @Dayton                   86  Lehigh                   62            
2024-12-07 @Utah St                  92  Utah Tech                62            
2024-12-07 @South Carolina           75  East Carolina            68            
2024-12-07  WKU                      79 @Evansville               65            
2024-12-07 @F Dickinson              98  Lehman                   54            
2024-12-07 @George Mason             76  Tulane                   64            
2024-12-07  Kentucky                 90  Gonzaga                  89 O1        Seattle, WA 
2024-12-07  Central Conn             69 @Holy Cross               56            
2024-12-07 @Oregon St                78  Idaho                    62            
2024-12-07 @Idaho St                 71  Oral Roberts             55            
2024-12-07 @Illinois St              72  Pacific                  61            
2024-12-07  Lamar                    84 @UTRGV                    52            
2024-12-07 @Delaware St              80  Loyola MD                77            
2024-12-07 @Loyola-Chicago           74  South Florida            72            
2024-12-07  Lafayette                77 @Mercyhurst               73            
2024-12-07 @Montana St               74  Missouri KC              62            
2024-12-07 @NJIT                     69  Navy                     64            
2024-12-07 @Nicholls St              73  New Orleans              70            
2024-12-07 @North Dakota             80  Weber St                 75            
2024-12-07 @N Dakota St              82  N Colorado               70            
2024-12-07 @Northern Arizona         95  South Dakota             82            
2024-12-07 @Belmont                  82  MTSU                     79            
2024-12-07  Denver                   68 @Portland St              67            
2024-12-07 @Rhode Island             69  Providence               63            
2024-12-07  St Mary's CA             72 @Utah                     63            
2024-12-07 @St Thomas MN             88  Montana                  81            
2024-12-07  Binghamton               72 @Le Moyne                 62            
2024-12-07 @Santa Clara              81  Fresno St                66            
2024-12-07  SC Upstate               74 @W Carolina               68            
2024-12-07  Southern Univ            70 @Tulsa                    66            
2024-12-07 @West Georgia             78  Tennessee Tech           73            
2024-12-07 @TAM C. Christi           67  SF Austin                48            
2024-12-07 @Boston Univ              80  SUNY Albany              74 O1         
2024-12-07 @Toledo                  111  Defiance                 49            
2024-12-07  UMBC                     84 @Towson                   71            
2024-12-07 @UC Davis                 71  UC Santa Barbara         60            
2024-12-07 @UNC Wilmington           78  Marshall                 69            
2024-12-07 @Wichita St               96  ETSU                     87            
2024-12-07 @Marquette                88  Wisconsin                74            
2024-12-07 @Elon                     79  Wofford                  56            
2024-12-07 @Yale                     65  Vermont                  50            
2024-12-07 @St Bonaventure           65  Buffalo                  55            
2024-12-07 @UNC Asheville           120  St Andrew's              64            
2024-12-07 @Liberty                  89  MS Valley St             52            
2024-12-07 @S Dakota St              74  E Washington             53            
2024-12-07  MA Lowell                96 @Massachusetts            83            
2024-12-07  G Washington             78 @Old Dominion             70            
2024-12-07 @Arkansas                 75  UT San Antonio           60            
2024-12-07 @Northern Iowa           101  N Illinois               57            
2024-12-07 @Mississippi              86  Lindenwood               53            
2024-12-07  Cleveland St             83 @WI Green Bay             61            
2024-12-07 @Youngstown St            66  Oakland                  50            
2024-12-07  Wright St                80 @Detroit                  72            
2024-12-07  N Kentucky               66 @IUPUI                    64            
2024-12-07  CS Northridge           102 @Cal Poly                 91            
2024-12-08  Cornell                 103 @Army                     84            
2024-12-08 @IL Chicago               69  Dartmouth                68 O1         
2024-12-08 @Iona                     72  St Peter's               63            
2024-12-08 @South Alabama            76  Jacksonville St          74            
2024-12-08 @Samford                  72  Austin Peay              47            
2024-12-08 @Murray St                73  SE Missouri St           53            
2024-12-08 @Texas St                 75  Rice                     66            
2024-12-08 @Bryant                  122  NVU-Johnson              63            
2024-12-08  UCLA                     73 @Oregon                   71            
2024-12-08 @Purdue                   83  Maryland                 78            
2024-12-08  Duke                     76 @Louisville               65            
2024-12-08  Louisiana Tech           69 @Louisiana                58            
2024-12-08 @Quinnipiac               83  Sacred Heart             73            
2024-12-08  Mercer                   89 @Stetson                  83 O1         
2024-12-08  Siena                    66 @Canisius                 53            
2024-12-08 @Iowa St                 100  Jackson St               58            
2024-12-08  Marist                   82 @Manhattan                75            
2024-12-08 @Missouri                 76  Kansas                   67            
2024-12-08 @Mt St Mary's            101  Fairfield                94            
2024-12-08  Merrimack                80 @Niagara                  62            
2024-12-08  Vanderbilt               83  TCU                      74           Fort Worth, TX 
2024-12-08 @Cincinnati               84  Howard                   67            
2024-12-08 @Northeastern             78  Colgate                  75            
2024-12-08 @Fordham                  87  Maine                    72            
2024-12-08  Harvard                  72 @New Hampshire            62            
2024-12-08  Arkansas St              85 @Memphis                  72            
2024-12-08 @Longwood                 97  Mary Baldwin             40            
2024-12-08  Wagner                   63 @MD E Shore               61            
2024-12-08 @SIUE                     82  Ball St                  69            
2024-12-08 @Radford                  74  Bucknell                 70 O1         
2024-12-08 @Auburn                   98  Richmond                 54            
2024-12-08 @St Louis                 85  Chicago St               62            
2024-12-08  Connecticut              76 @Texas                    65            
2024-12-08 @UCF                      66  Tarleton St              51            
2024-12-08  Oklahoma St              85 @Seton Hall               76            
2024-12-08 @Mississippi St           91  Prairie View             84            
2024-12-08 @LSU                      80  FGCU                     71            
2024-12-08 @PFW                      82  Robert Morris            77            
2024-12-08  Texas A&M                72  Texas Tech               67           Fort Worth, TX 
2024-12-09 @S Carolina St            82  Charleston So            63            
2024-12-09 @Columbia                 92  Sarah Lawrence           46            
2024-12-09  Hofstra                  80 @Norfolk St               67            
2024-12-09 @San Jose St             117  Lincoln CA               80            
2024-12-09 @Indiana                  82  Minnesota                67            
2024-12-09 @VCU                      66  Penn                     47            
2024-12-09 @Baylor                   88  Abilene Chr              57            
2024-12-09 @Boston Univ             113  Thomas ME                75            
2024-12-10 @FL Atlantic              85  Jacksonville             63            
2024-12-10 @UMBC                    103  Cairn                    57            
2024-12-10  Missouri KC              69 @Portland                 64            
2024-12-10 @Davidson                 75  Charlotte                71            
2024-12-10 @Temple                  110  Holy Family              81            
2024-12-10 @Rutgers                  80  Penn St                  76            
2024-12-10 @Illinois                 86  Wisconsin                80            
2024-12-10 @Montana                  89  MT Tech                  60            
2024-12-10 @South Dakota             82  Wyoming                  81            
2024-12-10 @WKU                      84  Tennessee St             60            
2024-12-10  Arkansas                 89  Michigan                 87           New York, NY 
2024-12-10 @Delaware                 78  Chestnut Hill            51            
2024-12-10  N Dakota St              71 @Butler                   68            
2024-12-10 @Duke                     72  Incarnate Word           46            
2024-12-10 @Houston                  62  Troy                     42            
2024-12-10  Col Charleston           78 @St Joseph's PA           75            
2024-12-10  Long Beach St            76 @San Diego                70            
2024-12-10 @Syracuse                102  SUNY Albany              85            
2024-12-10 @West Virginia            79  NC Central               45            
2024-12-10 @Queens NC                91  Carolina Univ            53            
2024-12-10 @CS Fullerton             61  La Sierra                55            
2024-12-10 @Nicholls St             110  Southern N.O.            66            
2024-12-10 @Denver                   94  Col Springs              87            
2024-12-10 @NC State                 66  Coppin St                56            
2024-12-10 @Washington               87  E Washington             69            
2024-12-10 @Hampton                  86  Apprentice               68            
2024-12-10 @Lindenwood               99  Harris-Stowe             53            
2024-12-10 @Ark Little Rock          80  Ouachita                 57            
2024-12-10 @Southern Univ            94  Lindsey Wilson           69            
2024-12-10 @Mercyhurst               77  PSU-Altoona              51            
2024-12-10 @Princeton                71  Monmouth NJ              67            
2024-12-10 @Brown                    84  Rhode Island             80 O2         
2024-12-10  Tennessee                75  Miami FL                 62           New York, NY 
2024-12-10 @Tulane                   86  Southern Miss            58            
2024-12-10  Cornell                  88 @California               80            
2024-12-10  Providence               70 @DePaul                   63 O1         
2024-12-10 @Xavier                  119  Morgan St                58            
2024-12-11 @ULM                      89  Ark Pine Bluff           73            
2024-12-11  Maine                    61 @Duquesne                 56            
2024-12-11 @MA Lowell                69  LIU Brooklyn             62            
2024-12-11 @Baylor                   94  Norfolk St               69            
2024-12-11 @N Kentucky               98  Cumberlands KY           79            
2024-12-11 @Wright St                88  Marshall                 79            
2024-12-11 @Delaware St              71  NJIT                     59            
2024-12-11 @San Francisco            68  CS Stanislaus            52            
2024-12-11 @Utah Valley              80  North Dakota             57            
2024-12-11 @Alabama St              103  TN Martin                93 O1         
2024-12-11 @Howard                  124  VA-Lynchburg             50            
2024-12-11 @Presbyterian             97  Columbia SC              57            
2024-12-11 @UNC Asheville            92  Bluefield Univ           46            
2024-12-11 @BYU                      95  Fresno St                67            
2024-12-11  North Alabama            74 @East Carolina            67            
2024-12-11 @Louisville               77  UTEP                     74            
2024-12-11 @Pittsburgh               96  E Kentucky               56            
2024-12-11 @San Diego St             81  Cal Baptist              75            
2024-12-11 @Coastal Car              82  S Virginia               57            
2024-12-11 @Kentucky                 78  Colgate                  67            
2024-12-11 @Villanova                86  F Dickinson              72            
2024-12-11 @Nevada                   77  S Dakota St              63            
2024-12-11 @Louisiana                68  SE Louisiana             61            
2024-12-11 @Stonehill                97  Lesley                   53            
2024-12-11 @Notre Dame               77  Dartmouth                65            
2024-12-11 @St John's                99  Bryant                   77            
2024-12-11 @PFW                      78  IUPUI                    76            
2024-12-11  WI Milwaukee             88 @WI Green Bay             67            
2024-12-12  Campbell                 86 @Citadel                  58            
2024-12-12 @Drake                    90  St Ambrose               35            
2024-12-12  Iowa St                  89 @Iowa                     80            
2024-12-12 @Virginia                 59  Bethune-Cookman          41            
2024-12-12 @Virginia Tech            95  NC A&T                   67            
2024-12-12  Chattanooga              75 @Evansville               67            
2024-12-12 @VMI                     100  Regent                   61            
2024-12-12 @Arkansas St              83  UT Arlington             79            
2024-12-12 @Texas                    91  New Mexico St            67            
2024-12-12 @Winthrop                103  Bob Jones                55            
2024-12-13 @St Thomas MN             77  W Michigan               71            
